"","road","unit","transect","point","year","date","species","time_int","distance","dist_cat","flyover","display","count","id"
"1169","TELL","T2","T21",23,2021,"26-May-21","ROSA",0,400,NA,"N","",1,"TELL_T2_T21_23"
"1170","TELL","T2","T21",23,2021,"26-May-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T21_23"
"1171","TELL","T2","T21",23,2021,"26-May-21","LALO",2,NA,101,"N","",1,"TELL_T2_T21_23"
"1172","TELL","T2","T21",23,2021,"26-May-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T21_23"
"1173","TELL","T2","T21",23,2021,"26-May-21","LALO",3,NA,1,"N","",2,"TELL_T2_T21_23"
"1174","TELL","T2","T21",23,2021,"26-May-21","WESA",4,NA,1,"N","",2,"TELL_T2_T21_23"
"1175","TELL","T2","T21",23,2021,"26-May-21","LALO",6,NA,101,"N","",1,"TELL_T2_T21_23"
"1176","TELL","T2","T21",23,2021,"26-May-21","WESA",8,NA,1,"N","",2,"TELL_T2_T21_23"
"1177","TELL","T2","T21",21,2021,"26-May-21","LALO",0,NA,1,"N","",1,"TELL_T2_T21_21"
"1178","TELL","T2","T21",21,2021,"26-May-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T21_21"
"1179","TELL","T2","T21",21,2021,"26-May-21","LALO",1,NA,1,"N","",1,"TELL_T2_T21_21"
"1180","TELL","T2","T21",21,2021,"26-May-21","ROSA",4,101,NA,"N","",5,"TELL_T2_T21_21"
"1181","TELL","T2","T21",21,2021,"26-May-21","LALO",7,NA,1,"N","",1,"TELL_T2_T21_21"
"1182","TELL","T2","T21",24,2021,"26-May-21","WESA",0,NA,101,"N","",2,"TELL_T2_T21_24"
"1183","TELL","T2","T21",24,2021,"26-May-21","LALO",0,NA,1,"N","",2,"TELL_T2_T21_24"
"1184","TELL","T2","T21",24,2021,"26-May-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T21_24"
"1185","TELL","T2","T21",24,2021,"26-May-21","LALO",2,NA,1,"N","",1,"TELL_T2_T21_24"
"1186","TELL","T2","T21",24,2021,"26-May-21","ROSA",4,100,NA,"N","",3,"TELL_T2_T21_24"
"1187","TELL","T2","T21",24,2021,"26-May-21","SAVS",5,NA,101,"N","",1,"TELL_T2_T21_24"
"1188","TELL","T2","T21",24,2021,"26-May-21","LALO",6,NA,101,"N","",1,"TELL_T2_T21_24"
"1189","TELL","T2","T21",24,2021,"26-May-21","ROSA",7,75,NA,"N","",2,"TELL_T2_T21_24"
"1190","TELL","T2","T21",24,2021,"26-May-21","PGPL",8,110,NA,"N","",1,"TELL_T2_T21_24"
"1191","TELL","T2","T21",22,2021,"26-May-21","LALO",0,NA,1,"N","",1,"TELL_T2_T21_22"
"1192","TELL","T2","T21",22,2021,"26-May-21","LALO",0,NA,1,"N","",2,"TELL_T2_T21_22"
"1193","TELL","T2","T21",22,2021,"26-May-21","LALO",1,NA,101,"N","",1,"TELL_T2_T21_22"
"1194","TELL","T2","T21",22,2021,"26-May-21","WESA",3,NA,101,"N","",1,"TELL_T2_T21_22"
"1195","TELL","T2","T21",22,2021,"26-May-21","WIPT",5,250,NA,"N","",1,"TELL_T2_T21_22"
"1196","TELL","T2","T21",18,2021,"26-May-21","LALO",0,NA,101,"N","",1,"TELL_T2_T21_18"
"1197","TELL","T2","T21",18,2021,"26-May-21","GOPL",0,275,NA,"N","",1,"TELL_T2_T21_18"
"1198","TELL","T2","T21",18,2021,"26-May-21","LALO",0,NA,101,"N","",1,"TELL_T2_T21_18"
"1199","TELL","T2","T21",18,2021,"26-May-21","SAVS",1,NA,101,"N","",1,"TELL_T2_T21_18"
"1200","TELL","T2","T21",18,2021,"26-May-21","SAVS",2,NA,1,"N","",1,"TELL_T2_T21_18"
"1201","TELL","T2","T21",18,2021,"26-May-21","LALO",3,NA,1,"N","",1,"TELL_T2_T21_18"
"1202","TELL","T2","T21",18,2021,"26-May-21","WIPT",3,150,NA,"N","",1,"TELL_T2_T21_18"
"1203","TELL","T2","T21",18,2021,"26-May-21","LALO",4,NA,101,"N","",1,"TELL_T2_T21_18"
"1204","TELL","T2","T21",18,2021,"26-May-21","LALO",5,NA,1,"N","",1,"TELL_T2_T21_18"
"1205","TELL","T2","T21",18,2021,"26-May-21","WESA",9,NA,101,"N","",2,"TELL_T2_T21_18"
"1206","TELL","T2","T21",14,2021,"26-May-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T21_14"
"1207","TELL","T2","T21",14,2021,"26-May-21","WISN",0,350,NA,"N","",1,"TELL_T2_T21_14"
"1208","TELL","T2","T21",14,2021,"26-May-21","LTJA",1,154,NA,"N","",1,"TELL_T2_T21_14"
"1209","TELL","T2","T21",14,2021,"26-May-21","LTJA",2,134,NA,"N","",1,"TELL_T2_T21_14"
"1210","TELL","T2","T21",14,2021,"26-May-21","ROSA",3,190,NA,"N","",1,"TELL_T2_T21_14"
"1211","TELL","T2","T21",14,2021,"26-May-21","SAVS",5,NA,101,"N","",1,"TELL_T2_T21_14"
"1212","TELL","T2","T21",14,2021,"26-May-21","LALO",5,NA,1,"N","",1,"TELL_T2_T21_14"
"1213","TELL","T2","T21",14,2021,"26-May-21","LALO",5,NA,1,"N","",1,"TELL_T2_T21_14"
"1214","TELL","T2","T21",14,2021,"26-May-21","ROSA",6,130,NA,"N","",3,"TELL_T2_T21_14"
"1215","TELL","T2","T21",14,2021,"26-May-21","WESA",7,NA,101,"N","",1,"TELL_T2_T21_14"
"1216","TELL","T2","T21",10,2021,"26-May-21","SAVS",0,NA,101,"N","",1,"TELL_T2_T21_10"
"1217","TELL","T2","T21",10,2021,"26-May-21","LALO",1,NA,101,"N","",1,"TELL_T2_T21_10"
"1218","TELL","T2","T21",10,2021,"26-May-21","LALO",1,NA,1,"N","",1,"TELL_T2_T21_10"
"1219","TELL","T2","T21",7,2021,"26-May-21","WIPT",0,121,NA,"N","",1,"TELL_T2_T21_7"
"1220","TELL","T2","T21",7,2021,"26-May-21","FOSP",0,NA,1,"N","",1,"TELL_T2_T21_7"
"1221","TELL","T2","T21",7,2021,"26-May-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T21_7"
"1222","TELL","T2","T21",7,2021,"26-May-21","LALO",1,NA,101,"N","",1,"TELL_T2_T21_7"
"1223","TELL","T2","T21",7,2021,"26-May-21","LTJA",2,235,NA,"N","",1,"TELL_T2_T21_7"
"1224","TELL","T2","T21",7,2021,"26-May-21","ATSP",4,NA,1,"N","",1,"TELL_T2_T21_7"
"1225","TELL","T2","T21",7,2021,"26-May-21","WESA",5,NA,1,"N","",1,"TELL_T2_T21_7"
"1226","TELL","T2","T21",7,2021,"26-May-21","WIPT",5,330,NA,"N","",1,"TELL_T2_T21_7"
"1227","TELL","T2","T21",7,2021,"26-May-21","WIWA",8,NA,1,"N","",1,"TELL_T2_T21_7"
"1228","TELL","T2","T21",9,2021,"26-May-21","LALO",0,NA,1,"N","",1,"TELL_T2_T21_9"
"1229","TELL","T2","T21",9,2021,"26-May-21","LALO",1,NA,1,"N","",1,"TELL_T2_T21_9"
"1230","TELL","T2","T21",9,2021,"26-May-21","LALO",2,NA,101,"N","",1,"TELL_T2_T21_9"
"1231","TELL","T2","T21",9,2021,"26-May-21","NOWH",3,NA,1,"N","",1,"TELL_T2_T21_9"
"1232","TELL","T2","T21",12,2021,"26-May-21","SAVS",0,NA,1,"N","",1,"TELL_T2_T21_12"
"1233","TELL","T2","T21",12,2021,"26-May-21","LALO",0,NA,101,"N","",1,"TELL_T2_T21_12"
"1234","TELL","T2","T21",12,2021,"26-May-21","ROSA",6,NA,101,"N","",1,"TELL_T2_T21_12"
"1235","TELL","T4","T21",12,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_12"
"1236","TELL","T4","T21",12,2021,"28-May-21","RLHA",0,340,NA,"N","",2,"TELL_T4_T21_12"
"1237","TELL","T4","T21",12,2021,"28-May-21","GCSP",1,NA,101,"N","",1,"TELL_T4_T21_12"
"1238","TELL","T4","T21",12,2021,"28-May-21","FOSP",1,NA,101,"N","",1,"TELL_T4_T21_12"
"1239","TELL","T4","T21",12,2021,"28-May-21","SONG",3,NA,1,"N","",2,"TELL_T4_T21_12"
"1240","TELL","T4","T21",12,2021,"28-May-21","GCSP",3,NA,1,"N","",1,"TELL_T4_T21_12"
"1241","TELL","T4","T21",12,2021,"28-May-21","GCTH",4,NA,1,"N","",1,"TELL_T4_T21_12"
"1242","TELL","T4","T21",12,2021,"28-May-21","SAPH",7,NA,101,"N","",1,"TELL_T4_T21_12"
"1243","TELL","T4","T21",12,2021,"28-May-21","SONG",9,NA,1,"N","",1,"TELL_T4_T21_12"
"1244","TELL","T4","T21",9,2021,"28-May-21","NOWA",0,NA,1,"N","",1,"TELL_T4_T21_9"
"1245","TELL","T4","T21",9,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_9"
"1246","TELL","T4","T21",9,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_9"
"1247","TELL","T4","T21",9,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_9"
"1248","TELL","T4","T21",9,2021,"28-May-21","GCTH",0,NA,1,"N","",1,"TELL_T4_T21_9"
"1249","TELL","T4","T21",9,2021,"28-May-21","OCWA",0,NA,101,"N","",1,"TELL_T4_T21_9"
"1250","TELL","T4","T21",9,2021,"28-May-21","GCSP",0,NA,101,"N","",1,"TELL_T4_T21_9"
"1251","TELL","T4","T21",9,2021,"28-May-21","ATSP",1,NA,1,"N","",1,"TELL_T4_T21_9"
"1252","TELL","T4","T21",9,2021,"28-May-21","FOSP",1,NA,101,"N","",1,"TELL_T4_T21_9"
"1253","TELL","T4","T21",9,2021,"28-May-21","CORE",1,NA,1,"N","",1,"TELL_T4_T21_9"
"1254","TELL","T4","T21",9,2021,"28-May-21","WISN",1,41,NA,"N","",1,"TELL_T4_T21_9"
"1255","TELL","T4","T21",9,2021,"28-May-21","WIWA",2,NA,1,"N","",1,"TELL_T4_T21_9"
"1256","TELL","T4","T21",9,2021,"28-May-21","WIWA",2,NA,1,"N","",1,"TELL_T4_T21_9"
"1257","TELL","T4","T21",9,2021,"28-May-21","OCWA",3,NA,1,"N","",1,"TELL_T4_T21_9"
"1258","TELL","T4","T21",9,2021,"28-May-21","AMRO",3,168,NA,"N","",1,"TELL_T4_T21_9"
"1259","TELL","T4","T21",11,2021,"28-May-21","WIPT",0,124,NA,"N","",1,"TELL_T4_T21_11"
"1260","TELL","T4","T21",11,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_11"
"1261","TELL","T4","T21",11,2021,"28-May-21","ATSP",0,NA,1,"N","",1,"TELL_T4_T21_11"
"1262","TELL","T4","T21",11,2021,"28-May-21","WIWA",1,NA,1,"N","",1,"TELL_T4_T21_11"
"1263","TELL","T4","T21",11,2021,"28-May-21","NOWA",1,NA,101,"N","",1,"TELL_T4_T21_11"
"1264","TELL","T4","T21",11,2021,"28-May-21","FOSP",1,NA,101,"N","",1,"TELL_T4_T21_11"
"1265","TELL","T4","T21",11,2021,"28-May-21","WCSP",1,NA,1,"N","",1,"TELL_T4_T21_11"
"1266","TELL","T4","T21",11,2021,"28-May-21","GCSP",2,NA,1,"N","",1,"TELL_T4_T21_11"
"1267","TELL","T4","T21",11,2021,"28-May-21","FOSP",3,NA,1,"N","",1,"TELL_T4_T21_11"
"1268","TELL","T4","T21",11,2021,"28-May-21","GCSP",8,NA,1,"N","",1,"TELL_T4_T21_11"
"1269","TELL","T4","T21",11,2021,"28-May-21","CORE",9,NA,1,"N","",1,"TELL_T4_T21_11"
"1270","TELL","T4","T21",14,2021,"28-May-21","AMRO",0,276,NA,"N","",1,"TELL_T4_T21_14"
"1271","TELL","T4","T21",14,2021,"28-May-21","AMRO",1,254,NA,"N","",1,"TELL_T4_T21_14"
"1272","TELL","T4","T21",14,2021,"28-May-21","WISN",2,300,NA,"N","",1,"TELL_T4_T21_14"
"1273","TELL","T4","T21",14,2021,"28-May-21","LTJA",3,188,NA,"N","",1,"TELL_T4_T21_14"
"1274","TELL","T4","T21",16,2021,"28-May-21","ROPT",0,93,NA,"N","",1,"TELL_T4_T21_16"
"1275","TELL","T4","T21",16,2021,"28-May-21","WIPT",0,74,NA,"N","",2,"TELL_T4_T21_16"
"1276","TELL","T4","T21",16,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_16"
"1277","TELL","T4","T21",16,2021,"28-May-21","GCTH",1,NA,101,"N","",1,"TELL_T4_T21_16"
"1278","TELL","T4","T21",16,2021,"28-May-21","AGPL",4,50,NA,"N","",1,"TELL_T4_T21_16"
"1279","TELL","T4","T21",19,2021,"28-May-21","GCSP",0,NA,101,"N","",1,"TELL_T4_T21_19"
"1280","TELL","T4","T21",19,2021,"28-May-21","GCSP",1,NA,101,"N","",1,"TELL_T4_T21_19"
"1281","TELL","T4","T21",19,2021,"28-May-21","AMPI",2,NA,1,"N","",1,"TELL_T4_T21_19"
"1282","TELL","T4","T21",19,2021,"28-May-21","AGPL",3,260,NA,"N","",1,"TELL_T4_T21_19"
"1283","TELL","T4","T21",19,2021,"28-May-21","AMRO",7,117,NA,"N","",1,"TELL_T4_T21_19"
"1284","TELL","T4","T21",19,2021,"28-May-21","FOSP",8,NA,101,"N","",1,"TELL_T4_T21_19"
"1285","TELL","T4","T21",22,2021,"28-May-21","WIPT",0,344,NA,"N","",1,"TELL_T4_T21_22"
"1286","TELL","T4","T21",22,2021,"28-May-21","WISN",1,248,NA,"N","",1,"TELL_T4_T21_22"
"1287","TELL","T4","T21",22,2021,"28-May-21","CORE",6,NA,101,"N","",1,"TELL_T4_T21_22"
"1288","TELL","T4","T21",22,2021,"28-May-21","GCSP",6,NA,1,"N","",1,"TELL_T4_T21_22"
"1289","TELL","T4","T21",24,2021,"28-May-21","WIPT",0,43,NA,"N","",1,"TELL_T4_T21_24"
"1290","TELL","T4","T21",24,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_24"
"1291","TELL","T4","T21",24,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_24"
"1292","TELL","T4","T21",24,2021,"28-May-21","GCSP",1,NA,1,"N","",1,"TELL_T4_T21_24"
"1293","TELL","T4","T21",24,2021,"28-May-21","LALO",1,NA,1,"N","",1,"TELL_T4_T21_24"
"1294","TELL","T4","T21",24,2021,"28-May-21","LALO",3,NA,1,"N","",1,"TELL_T4_T21_24"
"1295","TELL","T4","T21",24,2021,"28-May-21","LTJA",4,250,NA,"N","",1,"TELL_T4_T21_24"
"1296","TELL","T4","T21",23,2021,"28-May-21","AGPL",0,42,NA,"N","",2,"TELL_T4_T21_23"
"1297","TELL","T4","T21",23,2021,"28-May-21","LALO",1,NA,1,"N","",1,"TELL_T4_T21_23"
"1298","TELL","T4","T21",23,2021,"28-May-21","AMRO",1,75,NA,"N","",1,"TELL_T4_T21_23"
"1299","TELL","T4","T21",23,2021,"28-May-21","GCSP",1,NA,101,"N","",1,"TELL_T4_T21_23"
"1300","TELL","T4","T21",23,2021,"28-May-21","AMPI",4,NA,1,"N","",1,"TELL_T4_T21_23"
"1301","TELL","T4","T21",23,2021,"28-May-21","GCSP",6,NA,101,"N","",1,"TELL_T4_T21_23"
"1302","TELL","T4","T21",22,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_22"
"1303","TELL","T4","T21",22,2021,"28-May-21","AMRO",3,125,NA,"N","",1,"TELL_T4_T21_22"
"1304","TELL","T4","T21",22,2021,"28-May-21","LALO",4,NA,101,"N","",1,"TELL_T4_T21_22"
"1305","TELL","T4","T21",22,2021,"28-May-21","LALO",6,NA,1,"N","",1,"TELL_T4_T21_22"
"1306","TELL","T4","T21",22,2021,"28-May-21","GCTH",6,NA,1,"N","",1,"TELL_T4_T21_22"
"1307","TELL","T4","T21",18,2021,"28-May-21","BLUE",0,NA,101,"N","",2,"TELL_T4_T21_18"
"1308","TELL","T4","T21",18,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_18"
"1309","TELL","T4","T21",18,2021,"28-May-21","WIWA",0,NA,1,"N","",1,"TELL_T4_T21_18"
"1310","TELL","T4","T21",18,2021,"28-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T21_18"
"1311","TELL","T4","T21",18,2021,"28-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T21_18"
"1312","TELL","T4","T21",18,2021,"28-May-21","SAVS",0,NA,1,"N","",1,"TELL_T4_T21_18"
"1313","TELL","T4","T21",18,2021,"28-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T21_18"
"1314","TELL","T4","T21",18,2021,"28-May-21","GCSP",1,NA,1,"N","",1,"TELL_T4_T21_18"
"1315","TELL","T4","T21",18,2021,"28-May-21","GCSP",3,NA,101,"N","",1,"TELL_T4_T21_18"
"1316","TELL","T4","T21",18,2021,"28-May-21","ATSP",5,NA,101,"N","",1,"TELL_T4_T21_18"
"1317","TELL","T4","T21",18,2021,"28-May-21","AMRO",6,300,NA,"N","",1,"TELL_T4_T21_18"
"1318","TELL","T4","T21",18,2021,"28-May-21","SAVS",7,NA,1,"N","",1,"TELL_T4_T21_18"
"1319","TELL","T4","T21",18,2021,"28-May-21","WISN",7,350,NA,"N","",1,"TELL_T4_T21_18"
"1320","TELL","T4","T21",18,2021,"28-May-21","FOSP",9,NA,101,"N","",1,"TELL_T4_T21_18"
"1321","TELL","T4","T21",15,2021,"28-May-21","AMRO",8,150,NA,"N","",1,"TELL_T4_T21_15"
"1322","KOUG","K5","T27",2,2021,"29-May-21","WISN",0,395,NA,"N","",1,"KOUG_K5_T27_2"
"1323","KOUG","K5","T27",2,2021,"29-May-21","SAVS",0,NA,1,"N","",1,"KOUG_K5_T27_2"
"1324","KOUG","K5","T27",2,2021,"29-May-21","WIWA",0,NA,1,"N","",1,"KOUG_K5_T27_2"
"1325","KOUG","K5","T27",2,2021,"29-May-21","OCWA",0,NA,101,"N","",1,"KOUG_K5_T27_2"
"1326","KOUG","K5","T27",2,2021,"29-May-21","AMRO",1,100,NA,"N","",1,"KOUG_K5_T27_2"
"1327","KOUG","K5","T27",2,2021,"29-May-21","FOSP",2,NA,101,"N","",1,"KOUG_K5_T27_2"
"1328","KOUG","K5","T27",2,2021,"29-May-21","WIWA",3,NA,101,"N","",1,"KOUG_K5_T27_2"
"1329","KOUG","K5","T27",2,2021,"29-May-21","FOSP",4,NA,1,"N","",1,"KOUG_K5_T27_2"
"1330","KOUG","K5","T27",2,2021,"29-May-21","GCTH",4,NA,1,"N","",1,"KOUG_K5_T27_2"
"1331","KOUG","K5","T27",2,2021,"29-May-21","WIPT",5,350,NA,"N","",1,"KOUG_K5_T27_2"
"1332","KOUG","K5","T27",2,2021,"29-May-21","GCSP",6,NA,1,"N","",1,"KOUG_K5_T27_2"
"1333","KOUG","K5","T27",2,2021,"29-May-21","ATSP",7,NA,1,"N","",1,"KOUG_K5_T27_2"
"1334","KOUG","K5","T27",2,2021,"29-May-21","GCSP",7,NA,101,"N","",1,"KOUG_K5_T27_2"
"1335","KOUG","K5","T27",2,2021,"29-May-21","AMRO",9,250,NA,"N","",1,"KOUG_K5_T27_2"
"1336","KOUG","K5","T27",3,2021,"29-May-21","WIWA",0,NA,1,"N","",1,"KOUG_K5_T27_3"
"1337","KOUG","K5","T27",3,2021,"29-May-21","OCWA",0,NA,1,"N","",1,"KOUG_K5_T27_3"
"1338","KOUG","K5","T27",3,2021,"29-May-21","FOSP",0,NA,1,"N","",1,"KOUG_K5_T27_3"
"1339","KOUG","K5","T27",3,2021,"29-May-21","SAVS",0,NA,1,"N","",1,"KOUG_K5_T27_3"
"1340","KOUG","K5","T27",3,2021,"29-May-21","AMRO",0,120,NA,"N","",1,"KOUG_K5_T27_3"
"1341","KOUG","K5","T27",3,2021,"29-May-21","GCSP",0,NA,1,"N","",1,"KOUG_K5_T27_3"
"1342","KOUG","K5","T27",3,2021,"29-May-21","FOSP",2,NA,101,"N","",1,"KOUG_K5_T27_3"
"1343","KOUG","K5","T27",3,2021,"29-May-21","GCSP",2,NA,101,"N","",1,"KOUG_K5_T27_3"
"1344","KOUG","K5","T27",3,2021,"29-May-21","WIPT",5,182,NA,"N","",1,"KOUG_K5_T27_3"
"1345","KOUG","K5","T27",3,2021,"29-May-21","GCTH",9,NA,1,"N","",1,"KOUG_K5_T27_3"
"1346","KOUG","K5","T27",6,2021,"29-May-21","GCTH",0,NA,1,"N","",1,"KOUG_K5_T27_6"
"1347","KOUG","K5","T27",6,2021,"29-May-21","GCTH",0,NA,101,"N","",1,"KOUG_K5_T27_6"
"1348","KOUG","K5","T27",6,2021,"29-May-21","GCSP",0,NA,1,"N","",1,"KOUG_K5_T27_6"
"1349","KOUG","K5","T27",6,2021,"29-May-21","BLUE",0,NA,1,"N","",1,"KOUG_K5_T27_6"
"1350","KOUG","K5","T27",6,2021,"29-May-21","FOSP",1,NA,1,"N","",1,"KOUG_K5_T27_6"
"1351","KOUG","K5","T27",6,2021,"29-May-21","SAVS",2,NA,101,"N","",1,"KOUG_K5_T27_6"
"1352","KOUG","K5","T27",6,2021,"29-May-21","FOSP",2,NA,101,"N","",1,"KOUG_K5_T27_6"
"1353","KOUG","K5","T27",6,2021,"29-May-21","WIPT",2,150,NA,"N","",1,"KOUG_K5_T27_6"
"1354","KOUG","K5","T27",6,2021,"29-May-21","AMRO",3,75,NA,"N","",1,"KOUG_K5_T27_6"
"1355","KOUG","K5","T27",6,2021,"29-May-21","ATSP",4,NA,1,"N","",1,"KOUG_K5_T27_6"
"1356","KOUG","K5","T27",6,2021,"29-May-21","WIWA",5,NA,1,"N","",1,"KOUG_K5_T27_6"
"1357","KOUG","K5","T27",6,2021,"29-May-21","ATSP",5,NA,1,"N","",1,"KOUG_K5_T27_6"
"1358","KOUG","K5","T27",6,2021,"29-May-21","GCTH",6,NA,1,"N","",1,"KOUG_K5_T27_6"
"1359","KOUG","K5","T27",6,2021,"29-May-21","FOSP",7,NA,101,"N","",1,"KOUG_K5_T27_6"
"1360","KOUG","K5","T27",6,2021,"29-May-21","CORE",8,NA,1,"N","",3,"KOUG_K5_T27_6"
"1361","KOUG","K5","T27",6,2021,"29-May-21","WIPT",9,300,NA,"N","",1,"KOUG_K5_T27_6"
"1362","KOUG","K5","T27",9,2021,"29-May-21","WISN",0,250,NA,"N","",1,"KOUG_K5_T27_9"
"1363","KOUG","K5","T27",9,2021,"29-May-21","BLUE",0,NA,1,"N","",1,"KOUG_K5_T27_9"
"1364","KOUG","K5","T27",9,2021,"29-May-21","SAVS",0,NA,1,"N","",1,"KOUG_K5_T27_9"
"1365","KOUG","K5","T27",9,2021,"29-May-21","ATSP",1,NA,1,"N","",1,"KOUG_K5_T27_9"
"1366","KOUG","K5","T27",9,2021,"29-May-21","FOSP",1,NA,1,"N","",1,"KOUG_K5_T27_9"
"1367","KOUG","K5","T27",9,2021,"29-May-21","BLUE",1,NA,1,"N","",1,"KOUG_K5_T27_9"
"1368","KOUG","K5","T27",9,2021,"29-May-21","GCSP",2,NA,101,"N","",1,"KOUG_K5_T27_9"
"1369","KOUG","K5","T27",9,2021,"29-May-21","WCSP",3,NA,101,"N","",1,"KOUG_K5_T27_9"
"1370","KOUG","K5","T27",9,2021,"29-May-21","AMRO",4,125,NA,"N","",1,"KOUG_K5_T27_9"
"1371","KOUG","K5","T27",9,2021,"29-May-21","GCTH",5,NA,1,"N","",1,"KOUG_K5_T27_9"
"1372","KOUG","K5","T27",9,2021,"29-May-21","WIWA",5,NA,101,"N","",1,"KOUG_K5_T27_9"
"1373","KOUG","K5","T27",9,2021,"29-May-21","GCSP",5,NA,101,"N","",1,"KOUG_K5_T27_9"
"1374","KOUG","K5","T27",9,2021,"29-May-21","WISN",6,50,NA,"N","",1,"KOUG_K5_T27_9"
"1375","KOUG","K5","T27",9,2021,"29-May-21","OCWA",8,NA,101,"N","",1,"KOUG_K5_T27_9"
"1376","KOUG","K5","T27",9,2021,"29-May-21","CORE",9,NA,1,"N","",1,"KOUG_K5_T27_9"
"1377","KOUG","K5","T27",9,2021,"29-May-21","WIPT",9,300,NA,"N","",1,"KOUG_K5_T27_9"
"1378","KOUG","K5","T27",5,2021,"29-May-21","AGPL",0,80,NA,"N","",1,"KOUG_K5_T27_5"
"1379","KOUG","K5","T27",5,2021,"29-May-21","GCSP",1,NA,101,"N","",1,"KOUG_K5_T27_5"
"1380","KOUG","K5","T27",5,2021,"29-May-21","LTJA",1,235,NA,"N","",1,"KOUG_K5_T27_5"
"1381","KOUG","K5","T27",5,2021,"29-May-21","LTJA",2,160,NA,"N","",1,"KOUG_K5_T27_5"
"1382","KOUG","K5","T27",5,2021,"29-May-21","AMRO",4,375,NA,"N","",1,"KOUG_K5_T27_5"
"1383","KOUG","K5","T27",5,2021,"29-May-21","SAVS",7,NA,101,"N","",1,"KOUG_K5_T27_5"
"1384","KOUG","K5","T27",5,2021,"29-May-21","GCSP",8,NA,101,"N","",1,"KOUG_K5_T27_5"
"1385","KOUG","K5","T27",8,2021,"29-May-21","GCSP",0,NA,1,"N","",1,"KOUG_K5_T27_8"
"1386","KOUG","K5","T27",8,2021,"29-May-21","GCSP",0,NA,101,"N","",1,"KOUG_K5_T27_8"
"1387","KOUG","K5","T27",8,2021,"29-May-21","WIWA",0,NA,1,"N","",1,"KOUG_K5_T27_8"
"1388","KOUG","K5","T27",8,2021,"29-May-21","WIWA",0,NA,1,"N","",1,"KOUG_K5_T27_8"
"1389","KOUG","K5","T27",8,2021,"29-May-21","WIWA",0,NA,101,"N","",1,"KOUG_K5_T27_8"
"1390","KOUG","K5","T27",8,2021,"29-May-21","FOSP",0,NA,101,"N","",1,"KOUG_K5_T27_8"
"1391","KOUG","K5","T27",8,2021,"29-May-21","FOSP",1,NA,1,"N","",1,"KOUG_K5_T27_8"
"1392","KOUG","K5","T27",8,2021,"29-May-21","GCTH",1,NA,101,"N","",1,"KOUG_K5_T27_8"
"1393","KOUG","K5","T27",8,2021,"29-May-21","GCSP",2,NA,1,"N","",1,"KOUG_K5_T27_8"
"1394","KOUG","K5","T27",8,2021,"29-May-21","ATSP",3,NA,1,"N","",1,"KOUG_K5_T27_8"
"1395","KOUG","K5","T27",8,2021,"29-May-21","AMRO",3,246,NA,"N","",1,"KOUG_K5_T27_8"
"1396","KOUG","K5","T27",8,2021,"29-May-21","AMRO",5,120,NA,"N","",1,"KOUG_K5_T27_8"
"1397","KOUG","K5","T27",8,2021,"29-May-21","GCTH",6,NA,1,"N","",1,"KOUG_K5_T27_8"
"1398","KOUG","K5","T27",12,2021,"29-May-21","FOSP",0,NA,101,"N","",1,"KOUG_K5_T27_12"
"1399","KOUG","K5","T27",12,2021,"29-May-21","GCSP",1,NA,101,"N","",1,"KOUG_K5_T27_12"
"1400","KOUG","K5","T27",12,2021,"29-May-21","AMRO",2,276,NA,"N","",1,"KOUG_K5_T27_12"
"1401","KOUG","K5","T27",12,2021,"29-May-21","AMPI",2,NA,1,"N","",1,"KOUG_K5_T27_12"
"1402","KOUG","K5","T27",12,2021,"29-May-21","SAVS",3,NA,1,"N","",1,"KOUG_K5_T27_12"
"1403","KOUG","K5","T27",15,2021,"29-May-21","GCSP",0,NA,1,"N","",1,"KOUG_K5_T27_15"
"1404","KOUG","K5","T27",15,2021,"29-May-21","SAVS",0,NA,1,"N","",1,"KOUG_K5_T27_15"
"1405","KOUG","K5","T27",15,2021,"29-May-21","GCSP",1,NA,1,"N","",1,"KOUG_K5_T27_15"
"1406","KOUG","K5","T27",15,2021,"29-May-21","FOSP",1,NA,1,"N","",1,"KOUG_K5_T27_15"
