"","ROAD_ID","UNIT_ID","TRANSECT_ID","POINT_ID","SURVEY_YEAR","SURVEY_DATE","SPECIES_ALPHA_CODE","TIME_INTERVAL","SIGHTING_ANGLE","EXACT_DISTANCE","DISTANCE_CATEGORY","FLYOVER","DISPLAY.USING.AREA","SEX","DETECTION_TYPE","GROUP_SIZE","NOTES"
"1599","TELL","T1","T15",18,2021,"25-May-21","FOSP",0,NA,NA,201,"N","","U","A",1,""
"1600","TELL","T1","T15",18,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1601","TELL","T1","T15",18,2021,"25-May-21","LALO",0,NA,NA,1,"N","","MF","V",2,""
"1602","TELL","T1","T15",18,2021,"25-May-21","GCSP",1,NA,NA,1,"N","","U","AV",1,""
"1603","TELL","T1","T15",18,2021,"25-May-21","WESA",1,NA,NA,101,"N","","U","A",1,""
"1604","TELL","T1","T15",18,2021,"25-May-21","SAVS",1,NA,NA,101,"N","","U","A",1,""
"1605","TELL","T1","T15",18,2021,"25-May-21","LTJA",2,NA,NA,NA,"Y","Y","U","AV",3,""
"1606","TELL","T1","T15",18,2021,"25-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"1607","TELL","T1","T15",18,2021,"25-May-21","WISN",4,NA,300,NA,"Y","Y","U","A",1,"WINNOWING"
"1608","TELL","T1","T15",18,2021,"25-May-21","LALO",6,NA,NA,201,"N","","U","V",1,""
"1609","TELL","T1","T15",18,2021,"25-May-21","WIPT",7,104,350,NA,"N","","M","A",1,""
"1610","TELL","T1","T15",14,2021,"25-May-21","WIWA",0,NA,NA,101,"N","","U","AV",1,""
"1611","TELL","T1","T15",14,2021,"25-May-21","FOSP",0,NA,NA,1,"N","","U","AV",1,""
"1612","TELL","T1","T15",14,2021,"25-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"1613","TELL","T1","T15",14,2021,"25-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"1614","TELL","T1","T15",14,2021,"25-May-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"1615","TELL","T1","T15",14,2021,"25-May-21","WIWA",1,NA,NA,1,"N","","U","AV",1,""
"1616","TELL","T1","T15",14,2021,"25-May-21","FOSP",1,NA,NA,1,"N","","U","A",1,""
"1617","TELL","T1","T15",14,2021,"25-May-21","SAVS",1,NA,NA,1,"N","","U","A",1,""
"1618","TELL","T1","T15",14,2021,"25-May-21","GCSP",2,NA,NA,201,"N","","U","A",1,""
"1619","TELL","T1","T15",14,2021,"25-May-21","WCSP",2,NA,NA,101,"N","","U","A",1,""
"1620","TELL","T1","T15",14,2021,"25-May-21","WISN",3,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"1621","TELL","T1","T15",14,2021,"25-May-21","LTJA",4,274,550,NA,"N","","U","A",1,""
"1622","TELL","T1","T15",14,2021,"25-May-21","CORE",6,NA,NA,NA,"Y","Y","U","AV",1,"FLYING OVER BUT PROBABLY USING AREA - THEY ARE ALWAYS FLYING OVER"
"1623","TELL","T1","T15",14,2021,"25-May-21","GCSP",7,NA,NA,1,"N","","U","A",1,""
"1624","TELL","T1","T15",14,2021,"25-May-21","WIPT",9,245,400,NA,"N","","M","V",1,""
"1625","TELL","T1","T15",14,2021,"25-May-21","SHORE",9,NA,NA,NA,"Y","","U","V",1,""
"1626","TELL","T1","T15",17,2021,"25-May-21","AGPL",0,5,155,NA,"N","","U","A",1,"SHORTER WHITE SIDE STRIPE"
"1627","TELL","T1","T15",17,2021,"25-May-21","PGPL",0,NA,NA,NA,"Y","Y","U","AV",1,"CHICK-UH-REE DISPLAYING"
"1628","TELL","T1","T15",17,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1629","TELL","T1","T15",17,2021,"25-May-21","LALO",1,NA,NA,1,"N","","U","A",1,""
"1630","TELL","T1","T15",17,2021,"25-May-21","SAVS",1,NA,NA,1,"N","","U","A",1,""
"1631","TELL","T1","T15",17,2021,"25-May-21","WIPT",2,56,150,NA,"N","","M","A",1,""
"1632","TELL","T1","T15",17,2021,"25-May-21","WIPT",5,352,109,NA,"N","","M","V",1,""
"1633","TELL","T1","T15",17,2021,"25-May-21","LALO",8,NA,NA,1,"N","","F","V",1,""
"1634","TELL","T1","T15",13,2021,"25-May-21","SONG",0,NA,NA,101,"N","","U","V",1,"IN A BUSH DOWNSTREAM"
"1635","TELL","T1","T15",13,2021,"25-May-21","WISN",4,62,220,NA,"N","","U","A",1,""
"1636","TELL","T1","T15",13,2021,"25-May-21","SONG",4,NA,NA,NA,"Y","","U","V",1,""
"1637","TELL","T1","T15",13,2021,"25-May-21","SAVS",5,NA,NA,101,"N","","U","A",1,""
"1638","TELL","T1","T15",13,2021,"25-May-21","LALO",5,NA,NA,201,"N","","U","V",1,""
"1639","TELL","T1","T15",13,2021,"25-May-21","WIPT",6,10,380,NA,"N","","M","V",1,""
"1640","TELL","T1","T15",13,2021,"25-May-21","LTJA",7,NA,NA,NA,"Y","Y","U","V",1,"MOST LIKELY USING AREA"
"1641","TELL","T1","T15",13,2021,"25-May-21","SAVS",9,NA,NA,1,"N","","U","V",1,""
"1642","TELL","T1","T15",16,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1643","TELL","T1","T15",16,2021,"25-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"1644","TELL","T1","T15",16,2021,"25-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"1645","TELL","T1","T15",16,2021,"25-May-21","SAVS",1,NA,NA,201,"N","","U","A",1,""
"1646","TELL","T1","T15",16,2021,"25-May-21","LALO",3,NA,NA,101,"N","","U","A",1,""
"1647","TELL","T1","T15",16,2021,"25-May-21","GOPL",5,32,180,NA,"N","","U","V",1,""
"1648","TELL","T1","T15",16,2021,"25-May-21","WESA",8,NA,NA,1,"N","","U","A",1,""
"1649","TELL","T1","T15",16,2021,"25-May-21","WESA",9,NA,NA,1,"N","","U","A",1,""
"1650","TELL","T1","T15",12,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1651","TELL","T1","T15",12,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1652","TELL","T1","T15",12,2021,"25-May-21","LALO",1,NA,NA,101,"N","","M","V",1,""
"1653","TELL","T1","T15",12,2021,"25-May-21","GOPL",2,NA,NA,NA,"Y","Y","U","V",2,"FLYING OVER; MOST LIKELY USING AREA/DISPLAYING BUT DIDN'T LAND"
"1654","TELL","T1","T15",12,2021,"25-May-21","LALO",4,NA,NA,201,"N","","U","V",1,""
"1655","TELL","T1","T15",12,2021,"25-May-21","SONG",5,NA,NA,101,"N","","U","V",1,""
"1656","TELL","T1","T15",12,2021,"25-May-21","LALO",6,NA,NA,101,"N","","U","V",1,""
"1657","TELL","T1","T15",12,2021,"25-May-21","SAVS",9,NA,NA,101,"N","","U","A",1,""
"1658","TELL","T1","T15",12,2021,"25-May-21","LALO",9,NA,NA,101,"N","","F","AV",1,""
"1659","TELL","T1","T15",15,2021,"25-May-21","LTJA",0,11,89,NA,"N","","U","V",1,""
"1660","TELL","T1","T15",15,2021,"25-May-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"1661","TELL","T1","T15",15,2021,"25-May-21","FOSP",1,NA,NA,201,"N","","U","A",1,""
"1662","TELL","T1","T15",15,2021,"25-May-21","LTJA",2,NA,NA,NA,"Y","Y","U","V",1,"MOST LIKELY USING AREA"
"1663","TELL","T1","T15",15,2021,"25-May-21","SONG",3,NA,NA,NA,"Y","","U","V",1,""
"1664","TELL","T1","T15",15,2021,"25-May-21","LALO",5,NA,NA,101,"N","","U","A",1,""
"1665","TELL","T1","T15",15,2021,"25-May-21","NOHA",7,NA,NA,NA,"Y","Y","M","V",1,"ACTIVELY HUNTING/AREA USE"
"1666","TELL","T1","T15",15,2021,"25-May-21","LALO",8,NA,NA,1,"N","","M","AV",1,"DISPLAYING"
"1667","TELL","T1","T15",19,2021,"25-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1668","TELL","T1","T15",19,2021,"25-May-21","SONG",1,NA,NA,NA,"Y","","U","V",1,""
"1669","TELL","T1","T15",19,2021,"25-May-21","LALO",1,NA,NA,101,"N","","U","AV",1,""
"1670","TELL","T1","T15",19,2021,"25-May-21","LALO",4,NA,NA,101,"N","","M","AV",1,""
"1671","TELL","T1","T15",19,2021,"25-May-21","WISN",5,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"1672","TELL","T1","T15",19,2021,"25-May-21","LALO",6,NA,NA,1,"N","","M","AV",1,""
"1673","TELL","T2","T21",16,2021,"26-May-21","WISN",0,46,100,NA,"N","","U","AV",1,"DISPLAYING THEN LANDED"
"1674","TELL","T2","T21",16,2021,"26-May-21","SAVS",3,NA,NA,101,"N","","U","A",1,""
"1675","TELL","T2","T21",16,2021,"26-May-21","WIPT",3,306,375,NA,"N","","M","A",1,""
"1676","TELL","T2","T21",16,2021,"26-May-21","ROSA",6,NA,NA,NA,"Y","Y","U","AV",1,"BIGGER THAN ROBIN, LOTS OF WHITE UNDERNEATH, WAS ABLE TO ID AFTER SURVEY ENDED BY CALL AND VISUAL"
"1677","TELL","T2","T21",20,2021,"26-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"1678","TELL","T2","T21",20,2021,"26-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"1679","TELL","T2","T21",20,2021,"26-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"1680","TELL","T2","T21",20,2021,"26-May-21","WIPT",0,340,101,NA,"N","","M","AV",1,""
"1681","TELL","T2","T21",20,2021,"26-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"1682","TELL","T2","T21",20,2021,"26-May-21","SAVS",2,NA,NA,101,"N","","U","A",1,""
"1683","TELL","T2","T21",20,2021,"26-May-21","LALO",3,NA,NA,201,"N","","M","V",1,""
"1684","TELL","T2","T21",20,2021,"26-May-21","CORE",4,NA,NA,NA,"Y","Y","U","A",1,"MOST LIKELY USING AREA"
"1685","TELL","T2","T21",20,2021,"26-May-21","LALO",4,NA,NA,101,"N","","U","A",1,""
"1686","TELL","T2","T21",20,2021,"26-May-21","LTJA",5,NA,NA,NA,"Y","Y","U","AV",1,"MOST LIKELY USING AREA"
"1687","TELL","T2","T21",20,2021,"26-May-21","WIPT",6,336,175,NA,"N","","M","AV",1,""
"1688","TELL","T2","T21",20,2021,"26-May-21","SHORE",7,NA,NA,401,"N","","U","A",1,"ONLY HEARD ONCE"
"1689","TELL","T2","T21",23,2021,"26-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1690","TELL","T2","T21",23,2021,"26-May-21","ROSA",0,181,400,NA,"N","","U","A",1,""
"1691","TELL","T2","T21",23,2021,"26-May-21","SAVS",2,NA,NA,1,"N","","U","A",1,""
"1692","TELL","T2","T21",23,2021,"26-May-21","LALO",2,NA,NA,101,"N","","U","A",1,""
"1693","TELL","T2","T21",23,2021,"26-May-21","SAVS",2,NA,NA,1,"N","","U","AV",1,""
"1694","TELL","T2","T21",23,2021,"26-May-21","WESA",3,NA,NA,NA,"Y","Y","U","AV",2,"AREA USE"
"1695","TELL","T2","T21",23,2021,"26-May-21","LALO",3,NA,NA,1,"N","","MF","V",2,""
"1696","TELL","T2","T21",23,2021,"26-May-21","WESA",4,NA,NA,1,"N","","U","AV",2,""
"1697","TELL","T2","T21",23,2021,"26-May-21","LALO",6,NA,NA,101,"N","","M","V",1,""
"1698","TELL","T2","T21",23,2021,"26-May-21","WESA",8,NA,NA,1,"N","","U","AV",2,""
"1699","TELL","T2","T21",21,2021,"26-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1700","TELL","T2","T21",21,2021,"26-May-21","SAVS",0,NA,NA,1,"N","","U","A",1,""
"1701","TELL","T2","T21",21,2021,"26-May-21","LALO",1,NA,NA,1,"N","","M","AV",1,""
"1702","TELL","T2","T21",21,2021,"26-May-21","WESA",2,NA,NA,201,"N","","U","A",1,""
"1703","TELL","T2","T21",21,2021,"26-May-21","LALO",4,NA,NA,201,"N","","U","A",1,""
"1704","TELL","T2","T21",21,2021,"26-May-21","ROSA",4,NA,101,NA,"N","","U","AV",5,""
"1705","TELL","T2","T21",21,2021,"26-May-21","LALO",7,NA,NA,1,"N","","M","AV",1,""
"1706","TELL","T2","T21",24,2021,"26-May-21","WESA",0,NA,NA,101,"N","","U","AV",2,""
"1707","TELL","T2","T21",24,2021,"26-May-21","LALO",0,NA,NA,1,"N","","MF","AV",2,""
"1708","TELL","T2","T21",24,2021,"26-May-21","SAVS",2,NA,NA,1,"N","","U","A",1,""
"1709","TELL","T2","T21",24,2021,"26-May-21","LALO",2,NA,NA,1,"N","","M","AV",1,""
"1710","TELL","T2","T21",24,2021,"26-May-21","ROSA",4,224,100,NA,"N","","U","V",3,""
"1711","TELL","T2","T21",24,2021,"26-May-21","SAVS",5,NA,NA,101,"N","","U","A",1,""
"1712","TELL","T2","T21",24,2021,"26-May-21","LALO",6,NA,NA,101,"N","","U","A",1,""
"1713","TELL","T2","T21",24,2021,"26-May-21","ROSA",7,160,75,NA,"N","","U","V",2,"YELLOW LEGS"
"1714","TELL","T2","T21",24,2021,"26-May-21","PGPL",8,336,110,NA,"N","","U","AV",1,""
"1715","TELL","T2","T21",22,2021,"26-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1716","TELL","T2","T21",22,2021,"26-May-21","LALO",0,NA,NA,1,"N","","MF","V",2,""
"1717","TELL","T2","T21",22,2021,"26-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"1718","TELL","T2","T21",22,2021,"26-May-21","WESA",3,NA,NA,101,"N","","U","A",1,""
"1719","TELL","T2","T21",22,2021,"26-May-21","SONG",4,NA,NA,NA,"Y","","U","V",3,""
"1720","TELL","T2","T21",22,2021,"26-May-21","WIPT",5,78,250,NA,"N","","M","A",1,""
"1721","TELL","T2","T21",18,2021,"26-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"1722","TELL","T2","T21",18,2021,"26-May-21","GOPL",0,160,275,NA,"N","","U","AV",1,""
"1723","TELL","T2","T21",18,2021,"26-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"1724","TELL","T2","T21",18,2021,"26-May-21","LTJA",0,NA,NA,NA,"Y","Y","U","V",1,"AREA USE"
"1725","TELL","T2","T21",18,2021,"26-May-21","SAVS",1,NA,NA,101,"N","","U","A",1,""
"1726","TELL","T2","T21",18,2021,"26-May-21","SAVS",2,NA,NA,1,"N","","U","A",1,""
"1727","TELL","T2","T21",18,2021,"26-May-21","LALO",3,NA,NA,1,"N","","U","A",1,""
"1728","TELL","T2","T21",18,2021,"26-May-21","WIPT",3,72,150,NA,"N","","M","A",1,""
"1729","TELL","T2","T21",18,2021,"26-May-21","LALO",4,NA,NA,101,"N","","M","AV",1,""
"1730","TELL","T2","T21",18,2021,"26-May-21","LALO",5,NA,NA,1,"N","","M","AV",1,""
"1731","TELL","T2","T21",18,2021,"26-May-21","CORE",7,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"1732","TELL","T2","T21",18,2021,"26-May-21","LALO",9,NA,NA,201,"N","","U","V",1,""
"1733","TELL","T2","T21",18,2021,"26-May-21","WESA",9,NA,NA,101,"N","","U","A",2,""
"1734","TELL","T2","T21",14,2021,"26-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,"ON SNOW"
"1735","TELL","T2","T21",14,2021,"26-May-21","WISN",0,276,350,NA,"N","","U","A",1,""
"1736","TELL","T2","T21",14,2021,"26-May-21","CORE",1,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"1737","TELL","T2","T21",14,2021,"26-May-21","LTJA",1,235,154,NA,"N","","U","V",1,""
"1738","TELL","T2","T21",14,2021,"26-May-21","LTJA",2,212,134,NA,"N","","U","V",1,"HOOTING, LOW SERIES, HAD SEEN ON WALK FROM LAST POINT"
"1739","TELL","T2","T21",14,2021,"26-May-21","ROSA",3,190,190,NA,"N","","U","AV",1,""
"1740","TELL","T2","T21",14,2021,"26-May-21","SEOW",3,275,500,NA,"N","","U","A",1,""
"1741","TELL","T2","T21",14,2021,"26-May-21","WIPT",3,232,425,NA,"N","","M","AV",1,""
"1742","TELL","T2","T21",14,2021,"26-May-21","SAVS",5,NA,NA,101,"N","","U","A",1,""
"1743","TELL","T2","T21",14,2021,"26-May-21","LALO",5,NA,NA,1,"N","","F","V",1,""
"1744","TELL","T2","T21",14,2021,"26-May-21","LALO",5,NA,NA,1,"N","","M","A",1,""
"1745","TELL","T2","T21",14,2021,"26-May-21","ROSA",6,120,130,NA,"N","","U","V",3,""
"1746","TELL","T2","T21",14,2021,"26-May-21","WESA",7,NA,NA,101,"N","","U","V",1,""
"1747","TELL","T2","T21",14,2021,"26-May-21","PGPL",9,NA,NA,NA,"Y","Y","U","AV",1,"CHICK-UH-REE DISPLAYING"
"1748","TELL","T2","T21",10,2021,"26-May-21","SAVS",0,NA,NA,101,"N","","U","AV",1,""
"1749","TELL","T2","T21",10,2021,"26-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"1750","TELL","T2","T21",10,2021,"26-May-21","LALO",1,NA,NA,1,"N","","M","AV",1,""
"1751","TELL","T2","T21",10,2021,"26-May-21","ROSA",5,NA,NA,NA,"Y","Y","U","V",5,"HAVE BEEN CIRCLING AROUND USING AREA; HAD SEEN AROUND 20 ROSA WHILE HIKING TO THIS POINT"
"1752","TELL","T2","T21",10,2021,"26-May-21","WIPT",7,246,800,NA,"N","","M","V",1,"FAR"
"1753","TELL","T2","T21",7,2021,"26-May-21","WIPT",0,338,121,NA,"N","","M","AV",1,""
"1754","TELL","T2","T21",7,2021,"26-May-21","FOSP",0,NA,NA,1,"N","","U","AV",1,"NEW DIALECT"
"1755","TELL","T2","T21",7,2021,"26-May-21","SAVS",0,NA,NA,1,"N","","U","V",1,""
"1756","TELL","T2","T21",7,2021,"26-May-21","SONG",0,NA,NA,201,"N","","U","V",1,""
"1757","TELL","T2","T21",7,2021,"26-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"1758","TELL","T2","T21",7,2021,"26-May-21","LTJA",2,202,235,NA,"N","","U","V",1,""
"1759","TELL","T2","T21",7,2021,"26-May-21","ATSP",4,NA,NA,1,"N","","U","AV",1,""
"1760","TELL","T2","T21",7,2021,"26-May-21","CORA",4,NA,NA,NA,"Y","","U","V",1,""
"1761","TELL","T2","T21",7,2021,"26-May-21","WESA",5,NA,NA,1,"N","","U","V",1,""
"1762","TELL","T2","T21",7,2021,"26-May-21","WIPT",5,330,330,NA,"N","","M","V",1,""
"1763","TELL","T2","T21",7,2021,"26-May-21","WIWA",8,NA,NA,1,"N","","U","V",1,"IN BUSHES THEN CALLED AND FLEW TO BUSHES 200+ M AWAY"
"1764","TELL","T2","T21",9,2021,"26-May-21","LALO",0,NA,NA,1,"N","","M","AV",1,""
"1765","TELL","T2","T21",9,2021,"26-May-21","LALO",1,NA,NA,1,"N","","M","AV",1,""
"1766","TELL","T2","T21",9,2021,"26-May-21","LALO",2,NA,NA,101,"N","","U","A",1,""
"1767","TELL","T2","T21",9,2021,"26-May-21","LALO",2,NA,NA,201,"N","","M","V",1,""
"1768","TELL","T2","T21",9,2021,"26-May-21","NOWH",3,NA,NA,1,"N","","U","AV",1,"FIRST OF THE SEASON!"
"1769","TELL","T2","T21",12,2021,"26-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"1770","TELL","T2","T21",12,2021,"26-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"1771","TELL","T2","T21",12,2021,"26-May-21","WISN",2,78,499,NA,"N","","U","A",1,"FAR FAR AWAY"
"1772","TELL","T2","T21",12,2021,"26-May-21","GCSP",5,NA,NA,201,"N","","U","A",1,""
"1773","TELL","T2","T21",12,2021,"26-May-21","ROSA",6,NA,NA,101,"N","","U","V",1,""
"1774","TELL","T2","T21",12,2021,"26-May-21","SONG",7,NA,NA,201,"N","","U","V",1,""
"1775","TELL","T2","T21",12,2021,"26-May-21","LTJA",9,NA,NA,NA,"Y","Y","U","V",1,"AREA USE"
"1776","TELL","T4","T21",12,2021,"28-May-21","CORE",0,NA,NA,NA,"Y","Y","U","A",2,"AREA USE"
"1777","TELL","T4","T21",12,2021,"28-May-21","GCSP",0,NA,NA,1,"N","","U","A",1,""
"1778","TELL","T4","T21",12,2021,"28-May-21","RLHA",0,187,340,NA,"N","","U","A",2,"MAW CALL"
"1779","TELL","T4","T21",12,2021,"28-May-21","FOSP",1,NA,NA,201,"N","","U","A",1,""
"1780","TELL","T4","T21",12,2021,"28-May-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"1781","TELL","T4","T21",12,2021,"28-May-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"1782","TELL","T4","T21",12,2021,"28-May-21","SONG",3,NA,NA,1,"N","","U","V",2,""
"1783","TELL","T4","T21",12,2021,"28-May-21","GCSP",3,NA,NA,1,"N","","U","A",1,""
"1784","TELL","T4","T21",12,2021,"28-May-21","GCTH",4,NA,NA,1,"N","","U","A",1,""
"1785","TELL","T4","T21",12,2021,"28-May-21","SAPH",7,NA,NA,101,"N","","U","A",1,""
"1786","TELL","T4","T21",12,2021,"28-May-21","SONG",9,NA,NA,1,"N","","U","V",1,"CHIP NOTES IN BRUSH"
"1787","TELL","T4","T21",9,2021,"28-May-21","NOWA",0,NA,NA,1,"N","","U","A",1,""
"1788","TELL","T4","T21",9,2021,"28-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"1789","TELL","T4","T21",9,2021,"28-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"1790","TELL","T4","T21",9,2021,"28-May-21","GCSP",0,NA,NA,1,"N","","U","AV",1,""
"1791","TELL","T4","T21",9,2021,"28-May-21","GCTH",0,NA,NA,1,"N","","U","A",1,""
"1792","TELL","T4","T21",9,2021,"28-May-21","OCWA",0,NA,NA,101,"N","","U","A",1,""
"1793","TELL","T4","T21",9,2021,"28-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"1794","TELL","T4","T21",9,2021,"28-May-21","ATSP",1,NA,NA,1,"N","","U","A",1,""
"1795","TELL","T4","T21",9,2021,"28-May-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"1796","TELL","T4","T21",9,2021,"28-May-21","CORE",1,NA,NA,1,"N","","U","AV",1,""
"1797","TELL","T4","T21",9,2021,"28-May-21","WISN",1,211,41,NA,"N","","U","A",1,""
"1798","TELL","T4","T21",9,2021,"28-May-21","WIWA",2,NA,NA,1,"N","","U","A",1,""
"1799","TELL","T4","T21",9,2021,"28-May-21","WIWA",2,NA,NA,1,"N","","U","A",1,""
"1800","TELL","T4","T21",9,2021,"28-May-21","OCWA",3,NA,NA,1,"N","","U","A",1,""
"1801","TELL","T4","T21",9,2021,"28-May-21","FOSP",3,NA,NA,201,"N","","U","A",1,""
"1802","TELL","T4","T21",9,2021,"28-May-21","AMRO",3,353,168,NA,"N","","U","A",1,""
"1803","TELL","T4","T21",11,2021,"28-May-21","WIPT",0,176,124,NA,"N","","M","AV",1,""
"1804","TELL","T4","T21",11,2021,"28-May-21","FOSP",0,NA,NA,201,"N","","U","A",1,""
"1805","TELL","T4","T21",11,2021,"28-May-21","FOSP",0,NA,NA,1,"N","","U","AV",1,""
"1806","TELL","T4","T21",11,2021,"28-May-21","ATSP",0,NA,NA,1,"N","","U","AV",1,""
"1807","TELL","T4","T21",11,2021,"28-May-21","WIWA",1,NA,NA,1,"N","","U","A",1,""
"1808","TELL","T4","T21",11,2021,"28-May-21","NOWA",1,NA,NA,101,"N","","U","A",1,""
"1809","TELL","T4","T21",11,2021,"28-May-21","FOSP",1,NA,NA,101,"N","","U","A",1,""
"1810","TELL","T4","T21",11,2021,"28-May-21","WCSP",1,NA,NA,1,"N","","U","A",1,""
"1811","TELL","T4","T21",11,2021,"28-May-21","GCSP",2,NA,NA,1,"N","","U","AV",1,""
"1812","TELL","T4","T21",11,2021,"28-May-21","CORE",2,NA,NA,NA,"Y","Y","U","AV",1,"AREA USE"
"1813","TELL","T4","T21",11,2021,"28-May-21","FOSP",3,NA,NA,1,"N","","U","AV",1,""
"1814","TELL","T4","T21",11,2021,"28-May-21","SONG",5,NA,NA,NA,"Y","","U","V",1,""
"1815","TELL","T4","T21",11,2021,"28-May-21","GCSP",8,NA,NA,1,"N","","U","AV",1,""
"1816","TELL","T4","T21",11,2021,"28-May-21","CORE",9,NA,NA,1,"N","","U","AV",1,""
"1817","TELL","T4","T21",14,2021,"28-May-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"1818","TELL","T4","T21",14,2021,"28-May-21","FOSP",0,NA,NA,201,"N","","U","A",1,""
"1819","TELL","T4","T21",14,2021,"28-May-21","AMRO",0,345,276,NA,"N","","U","A",1,""
"1820","TELL","T4","T21",14,2021,"28-May-21","FOSP",1,NA,NA,201,"N","","U","A",1,""
"1821","TELL","T4","T21",14,2021,"28-May-21","OCWA",1,NA,NA,201,"N","","U","A",1,""
"1822","TELL","T4","T21",14,2021,"28-May-21","GCSP",1,NA,NA,201,"N","","U","A",1,""
"1823","TELL","T4","T21",14,2021,"28-May-21","AMRO",1,99,254,NA,"N","","U","A",1,""
"1824","TELL","T4","T21",14,2021,"28-May-21","WISN",2,123,300,NA,"N","","U","A",1,""
"1825","TELL","T4","T21",14,2021,"28-May-21","CORE",2,NA,NA,NA,"Y","Y","U","A",2,"AREA USE"
"1826","TELL","T4","T21",14,2021,"28-May-21","LTJA",3,304,188,NA,"N","","U","V",1,""
"1827","TELL","T4","T21",14,2021,"28-May-21","FOSP",7,NA,NA,201,"N","","U","A",1,""
"1828","TELL","T4","T21",14,2021,"28-May-21","SONG",9,NA,NA,NA,"Y","","U","V",3,""
"1829","TELL","T4","T21",16,2021,"28-May-21","ROPT",0,176,93,NA,"N","","M","AV",1,""
"1830","TELL","T4","T21",16,2021,"28-May-21","WIPT",0,245,74,NA,"N","","M","V",2,""
"1831","TELL","T4","T21",16,2021,"28-May-21","GCSP",0,NA,NA,1,"N","","U","A",1,""
"1832","TELL","T4","T21",16,2021,"28-May-21","GCTH",1,NA,NA,101,"N","","U","A",1,""
"1833","TELL","T4","T21",16,2021,"28-May-21","WISN",2,NA,NA,NA,"Y","Y","U","A",1,"WINNOWING/DISPLAYING"
"1834","TELL","T4","T21",16,2021,"28-May-21","FOSP",2,NA,NA,201,"N","","U","A",1,""
"1835","TELL","T4","T21",16,2021,"28-May-21","AGPL",4,276,50,NA,"N","","U","AV",1,""
"1836","TELL","T4","T21",16,2021,"28-May-21","CORE",5,NA,NA,NA,"Y","Y","U","A",1,"AREA USE"
"1837","TELL","T4","T21",16,2021,"28-May-21","FOSP",9,NA,NA,201,"N","","U","A",1,""
"1838","TELL","T4","T21",16,2021,"28-May-21","FOSP",9,NA,NA,201,"N","","U","A",1,""
"1839","TELL","T4","T21",16,2021,"28-May-21","GCTH",9,NA,NA,201,"N","","U","A",1,""
"1840","TELL","T4","T21",16,2021,"28-May-21","AMPI",9,NA,NA,NA,"Y","Y","U","AV",1,"FLIGHT CALL/DISPLAYING"
"1841","TELL","T4","T21",19,2021,"28-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"1842","TELL","T4","T21",19,2021,"28-May-21","GCSP",1,NA,NA,101,"N","","U","A",1,""
"1843","TELL","T4","T21",19,2021,"28-May-21","SONG",1,NA,NA,201,"N","","U","V",2,""
"1844","TELL","T4","T21",19,2021,"28-May-21","AMPI",2,NA,NA,1,"N","","U","A",1,""
"1845","TELL","T4","T21",19,2021,"28-May-21","AGPL",3,110,260,NA,"N","","U","V",1,""
